 [ER_EW, ET_EW, CPRT_EW, GRT_EW, ER_LW, ET_LW, CPRT_LW, GRT_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     167.549       122.896      0.78957       21.835      506.210      314.186     0.19110       88.208       3.367578e-06       1.835096e-03       7.005152e-01      147.572       44.196
     178.507       121.170      0.78537       20.384      501.682      230.573     0.19270       89.298       3.471157e-06       1.863104e-03       6.937638e-01      147.572       45.192
     178.832       145.841      0.78263       18.683      469.832      284.951     0.19193      104.163       3.731075e-06       1.931599e-03       6.929069e-01      147.572       45.318
     172.586       134.152      0.80293       22.349      520.818      274.331     0.18838       99.446       2.385598e-06       1.544538e-03       6.898528e-01      147.572       45.769
     172.592       126.257      0.83481       23.892      536.894      268.224     0.17841      109.989       1.887477e-06       1.373855e-03       6.835600e-01      147.572       46.698
     168.796       125.649      0.83744       25.558      468.098      343.992     0.17048       86.041       2.990070e-06       1.729182e-03       6.935842e-01      147.572       45.218
     162.857       134.385      0.82409       22.534      488.373      300.326     0.17588      100.843       2.346752e-06       1.531911e-03       6.995509e-01      147.572       44.338
     176.473       114.837      0.82748       21.673      541.513      264.805     0.17011      110.442       1.875892e-06       1.369632e-03       6.834099e-01      147.572       46.720
     182.394        96.710      0.85520       21.268      582.343      240.404     0.15481      127.934       1.789017e-06       1.337541e-03       6.733416e-01      147.572       48.206
     185.372        98.827      0.86740       22.039      520.730      273.022     0.16013      112.097       1.755123e-06       1.324810e-03       6.745019e-01      147.572       48.034
     197.899        74.434      0.92312       22.082      529.767      262.806     0.14122      125.874       3.022481e-06       1.738528e-03       6.606953e-01      147.572       50.072
     169.341        98.076      0.86309       26.547      569.052      278.926     0.16111       96.057       2.320531e-06       1.523329e-03       6.851919e-01      147.572       46.457
     167.402       114.386      0.87990       26.198      552.083      352.545     0.15294      113.314       1.644313e-06       1.282308e-03       6.763861e-01      147.572       47.756
     161.983       111.068      0.92766       29.389      578.185      423.203     0.13475      126.391       2.664371e-06       1.632290e-03       6.629287e-01      147.572       49.742
     178.318       110.658      0.89839       25.718      559.083      272.188     0.14545      121.352       1.203792e-06       1.097174e-03       6.660099e-01      147.572       49.288
